id,D-30,D-21,D-14,D-7,D-0
116,0.2622495335660107,0.20629322303355235,0.02121082127708622,0.0849346527709857,0.20937486108317385
117,0.46623679369833904,0.053787380485399015,0.04446969326305361,0.10620268271878497,0.3780347131860301
118,0.45758374050843353,0.03566650950796799,0.06750139641233326,0.10509785093652073,0.3746775453917881
119,0.08098305289803971,0.021887780954040658,0.10961076541131093,0.3971872516600258,0.3650666870314184
120,0.08342411851111653,0.04446969326305361,0.10620268271878497,0.3780347131860301,0.3490774144866191
121,0.0819531113496566,0.06750139641233326,0.10509785093652073,0.3746775453917881,0.3414911681317395
122,0.053787380485399015,0.0849346527709857,0.20937486108317385,0.3749022202386241,0.3253404199667328
123,0.03566650950796799,0.07445123794435278,0.2320752516498183,0.40173482433330127,0.3219974002160226
124,0.03230669796977984,0.10961076541131093,0.3971872516600258,0.3650666870314184,0.26643373000472664
125,0.06750139641233326,0.2320752516498183,0.40173482433330127,0.3219974002160226,0.20570451682598145
126,0.11201860414426712,0.3971872516600258,0.3650666870314184,0.26643373000472664,0.175468436262884
127,0.10794153596219785,0.3780347131860301,0.3490774144866191,0.21974195038627153,0.18840180016884991
128,0.10961076541131093,0.3746775453917881,0.3414911681317395,0.24819434550469607,0.19982133598370316
129,0.10620268271878497,0.3749022202386241,0.3253404199667328,0.23012206507336513,0.19515804268284243
130,0.10509785093652073,0.40173482433330127,0.3219974002160226,0.20570451682598145,0.2344287416816073
131,0.36966718513752533,0.3650666870314184,0.26643373000472664,0.175468436262884,0.25432963844059553
132,0.3971872516600258,0.3414911681317395,0.24819434550469607,0.19982133598370316,0.2842561992791066
133,0.3746775453917881,0.3219974002160226,0.20570451682598145,0.2344287416816073,0.30773916576240484
134,0.3630590700418565,0.26643373000472664,0.175468436262884,0.25432963844059553,0.31996475123883583
135,0.3567566254838293,0.21974195038627153,0.18840180016884991,0.2737615643971108,0.3069017902759967
136,0.3650666870314184,0.24819434550469607,0.19982133598370316,0.2842561992791066,0.28509223291709235
137,0.3490774144866191,0.23012206507336513,0.19515804268284243,0.2942653768331469,0.2787913238350908
138,0.3414911681317395,0.20570451682598145,0.2344287416816073,0.30773916576240484,0.2684964240274685
139,0.2896673367866997,0.175468436262884,0.25432963844059553,0.31996475123883583,0.2745798202767951
140,0.27583884403799985,0.18840180016884991,0.2737615643971108,0.3069017902759967,0.22219993642990277
141,0.21974195038627153,0.19515804268284243,0.2942653768331469,0.2787913238350908,0.1592508728940758
142,0.19020489132451673,0.25432963844059553,0.31996475123883583,0.2745798202767951,0.011633916268329084
143,0.18588880376655842,0.2737615643971108,0.3069017902759967,0.22219993642990277,0.0044346739650988655
144,0.18840180016884991,0.2942653768331469,0.2787913238350908,0.1592508728940758,0.0
145,0.19982133598370316,0.30773916576240484,0.2684964240274685,0.07948758939246489,0.0
146,0.2735003891844479,0.31996475123883583,0.2745798202767951,0.011633916268329084,0.0
147,0.25432963844059553,0.28509223291709235,0.19870935804169934,0.0,0.0
148,0.2737615643971108,0.2787913238350908,0.1592508728940758,0.0,0.0
149,0.31747248383524024,0.2745798202767951,0.011633916268329084,0.0,0.0
150,0.31996475123883583,0.19870935804169934,0.0,0.0,0.00038064773883347787
151,0.3069017902759967,0.1592508728940758,0.0,0.0,0.02244378970894633
152,0.28509223291709235,0.07948758939246489,0.0,0.0,0.0027277905016114493
153,0.22219993642990277,0.0,0.0,0.02244378970894633,0.0
154,0.19870935804169934,0.0,0.0,0.0027277905016114493,0.0
155,0.016046355099341065,0.0,0.0,0.028306302655693612,0.0
156,0.013027318004438201,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0027277905016114493,0.0,0.0
158,0.0,0.0,0.028306302655693612,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0027277905016114493,0.0,0.0,0.034179503522836184
161,0.0,0.028306302655693612,0.0,0.0,0.059998073913393714
162,0.0,0.0,0.0,0.011177504447612147,0.06563121654406084
163,0.03698121692904311,0.0,0.0,0.0515483599673931,0.20739863941584968
164,0.028306302655693612,0.0,0.011177504447612147,0.06563121654406084,0.18111064047273648
165,0.0,0.0,0.034179503522836184,0.1792329262625142,0.17547749784206942
166,0.0,0.0,0.0515483599673931,0.20739863941584968,0.26698141711698836
167,0.0,0.011177504447612147,0.06563121654406084,0.18111064047273648,0.32537038617385794
168,0.0,0.034179503522836184,0.1792329262625142,0.17547749784206942,0.5365990362927725
169,0.0,0.059998073913393714,0.19566292560195991,0.21913435322973945,0.810082702239989
170,0.0,0.0515483599673931,0.20739863941584968,0.26698141711698836,0.8250148793081822
171,0.0,0.12900407113906576,0.19190749718151515,0.39770053990288645,0.9165036549028392
172,0.011177504447612147,0.1792329262625142,0.17547749784206942,0.5365990362927725,0.9548681956882643
173,0.054364931282726583,0.19566292560195991,0.21913435322973945,0.810082702239989,1.057283328666352
174,0.05671207404550455,0.20739863941584968,0.26698141711698836,0.8250148793081822,1.0876228677549742
175,0.0515483599673931,0.19190749718151515,0.39770053990288645,0.9165036549028392,1.0589447499633526
176,0.06563121654406084,0.17547749784206942,0.5365990362927725,0.9548681956882643,1.2737266452117053
177,0.1764163549471806,0.21913435322973945,0.810082702239989,1.057283328666352,1.2263102162872026
178,0.20739863941584968,0.39770053990288645,0.9165036549028392,1.0589447499633526,1.2837298627052058
179,0.21725663901951708,0.8250148793081822,1.0876228677549742,1.2192941875162389,1.1686303695381357
180,0.21913435322973945,0.9088653612830111,1.0562591898687788,1.2830441387236788,1.0643203525533487
181,0.32537038617385794,0.9548681956882643,1.2737266452117053,1.2551940326287048,1.0296909850973626
182,0.7610707664661316,1.057283328666352,1.2263102162872026,1.1334722298485018,1.1032060217022859
183,0.810082702239989,1.0562591898687788,1.2830441387236788,1.0643203525533487,1.1000173701753921
